ENSG00000142623.11	0	0	0
ENSG00000142619.4	0	0	0
ENSG00000159339.13	0	0	0
ENSG00000276747.1	0	0	0
ENSG00000179051.14	0	0	0
ENSG00000074964.17	0	0	0
ENSG00000117148.8	0	0	0
ENSG00000117154.12	0	0	0
ENSG00000179023.8	0	0	0
ENSG00000009709.12	0	0	0
ENSG00000179002.5	0	0	0
ENSG00000159423.17	0	0	0
ENSG00000169991.11	0	0	0
ENSG00000127481.15	0	0	0
ENSG00000127463.15	0	0	0
ENSG00000053372.5	0	0	0
ENSG00000211454.14	0	0	0
ENSG00000162482.5	0	0	0
ENSG00000053371.12	0	0	0
ENSG00000040487.13	0	0	0
ENSG00000077549.18	0	0	0
ENSG00000173436.15	0	0	0
ENSG00000158747.14	0	0	0
ENSG00000270136.6	0	0	0
ENSG00000158748.4	0	0	0
ENSG00000162542.13	0	0	0
ENSG00000178828.7	0	0	0
ENSG00000169914.6	0	0	0
ENSG00000188784.4	0	0	0
ENSG00000188257.11	0	0	0
ENSG00000127472.11	0	0	0
ENSG00000117215.15	0	0	0
ENSG00000158786.4	0	0	0
ENSG00000187980.6	0	0	0
ENSG00000162543.6	0	0	0
ENSG00000158816.15	0	0	0
ENSG00000162545.6	0	0	0
ENSG00000090432.7	0	0	0
ENSG00000183114.8	0	0	0
ENSG00000158825.6	0	0	0
ENSG00000158828.8	0	0	0
ENSG00000244038.9	0	0	0
ENSG00000117245.12	0	0	0
ENSG00000189410.12	0	0	0
ENSG00000127483.18	0	0	0
ENSG00000075151.20	0	0	0
ENSG00000117298.16	0	0	0
ENSG00000142794.18	0	0	0
ENSG00000162551.14	0	0	0
ENSG00000076864.19	0	0	0
ENSG00000090686.16	0	0	0
ENSG00000187942.12	0	0	0
ENSG00000142798.20	0	0	0
ENSG00000219073.8	0	0	0
ENSG00000142789.20	0	0	0
ENSG00000070831.17	0	0	0
ENSG00000162552.15	0	0	0
ENSG00000184677.18	0	0	0
ENSG00000070886.12	0	0	0
ENSG00000173372.17	0	0	0
ENSG00000159189.12	0	0	0
ENSG00000173369.16	0	0	0
ENSG00000133216.16	0	0	0
ENSG00000215906.8	0	0	0
ENSG00000227868.6	0	0	0
ENSG00000004487.16	0	0	0
ENSG00000169641.13	0	0	0
ENSG00000179546.4	0	0	0
ENSG00000125944.20	0	0	0
ENSG00000125945.15	0	0	0
ENSG00000204219.11	0	0	0
ENSG00000088280.19	0	0	0
ENSG00000007968.7	0	0	0
ENSG00000117318.9	0	0	0
ENSG00000142676.14	0	0	0
ENSG00000011007.12	0	0	0
ENSG00000057757.10	0	0	0
ENSG00000011009.11	0	0	0
ENSG00000117308.15	0	0	0
ENSG00000117305.15	0	0	0
ENSG00000179163.11	0	0	0
ENSG00000188822.8	0	0	0
ENSG00000189266.13	0	0	0
ENSG00000188529.15	0	0	0
ENSG00000142661.19	0	0	0
ENSG00000142677.4	0	0	0
ENSG00000185436.12	0	0	0
ENSG00000158055.15	0	0	0
ENSG00000001460.18	0	0	0
ENSG00000001461.17	0	0	0
ENSG00000117602.12	0	0	0
ENSG00000184454.7	0	0	0
ENSG00000133226.17	0	0	0
ENSG00000169504.15	0	0	0
ENSG00000020633.18	0	0	0
ENSG00000117614.10	0	0	0
ENSG00000117616.18	0	0	0
ENSG00000187010.21	0	0	0
ENSG00000183726.11	0	0	0
ENSG00000188672.18	0	0	0
ENSG00000204178.11	0	0	0
ENSG00000157978.11	0	0	0
ENSG00000117643.14	0	0	0
ENSG00000162430.17	0	0	0
ENSG00000255054.3	0	0	0
ENSG00000117640.18	0	0	0
ENSG00000127423.10	0	0	0
ENSG00000182749.5	0	0	0
ENSG00000117632.23	0	0	0
ENSG00000158006.14	0	0	0
ENSG00000158008.10	0	0	0
ENSG00000158014.15	0	0	0
ENSG00000158022.6	0	0	0
ENSG00000175087.10	0	0	0
ENSG00000197245.6	0	0	0
ENSG00000282872.1	0	0	0
ENSG00000236782.7	0	0	0
ENSG00000142684.9	0	0	0
ENSG00000142675.18	0	0	0
ENSG00000188782.8	0	0	0
ENSG00000130695.15	0	0	0
ENSG00000142669.15	0	0	0
ENSG00000158062.20	0	0	0
ENSG00000169442.9	0	0	0
ENSG00000176092.15	0	0	0
ENSG00000176083.17	0	0	0
ENSG00000131914.11	0	0	0
ENSG00000117682.17	0	0	0
ENSG00000198830.11	0	0	0
ENSG00000117676.14	0	0	0
ENSG00000117713.20	0	0	0
ENSG00000060642.10	0	0	0
ENSG00000204160.12	0	0	0
ENSG00000175793.12	0	0	0
ENSG00000142751.15	0	0	0
ENSG00000198746.13	0	0	0
ENSG00000090273.14	0	0	0
ENSG00000131910.5	0	0	0
ENSG00000175707.9	0	0	0
ENSG00000253368.4	0	0	0
ENSG00000158246.8	0	0	0
ENSG00000090020.11	0	0	0
ENSG00000142784.16	0	0	0
ENSG00000186501.14	0	0	0
ENSG00000142765.18	0	0	0
ENSG00000142733.17	0	0	0
ENSG00000142748.12	0	0	0
ENSG00000174950.11	0	0	0
ENSG00000181773.7	0	0	0
ENSG00000158195.11	0	0	0
ENSG00000126705.14	0	0	0
ENSG00000000938.13	0	0	0
ENSG00000126709.15	0	0	0
ENSG00000009780.15	0	0	0
ENSG00000117758.14	0	0	0
ENSG00000117751.18	0	0	0
ENSG00000130775.16	0	0	0
ENSG00000117748.10	0	0	0
ENSG00000130768.15	0	0	0
ENSG00000158156.7	0	0	0
ENSG00000158161.16	0	0	0
ENSG00000169403.12	0	0	0
ENSG00000126698.11	0	0	0
ENSG00000130770.18	0	0	0
ENSG00000130766.5	0	0	0
ENSG00000130772.14	0	0	0
ENSG00000204138.13	0	0	0
ENSG00000180198.16	0	0	0
ENSG00000180098.9	0	0	0
ENSG00000120656.11	0	0	0
ENSG00000188060.7	0	0	0
ENSG00000162419.12	0	0	0
ENSG00000198492.16	0	0	0
ENSG00000116329.11	0	0	0
ENSG00000159023.21	0	0	0
ENSG00000253304.2	0	0	0
ENSG00000116350.17	0	0	0
ENSG00000116353.16	0	0	0
ENSG00000060656.20	0	0	0
ENSG00000162510.6	0	0	0
ENSG00000162511.8	0	0	0
ENSG00000162512.16	0	0	0
ENSG00000134644.15	0	0	0
ENSG00000084628.10	0	0	0
ENSG00000060688.13	0	0	0
ENSG00000121766.15	0	0	0
ENSG00000121769.8	0	0	0
ENSG00000168528.12	0	0	0
ENSG00000142910.16	0	0	0
ENSG00000121764.11	0	0	0
ENSG00000162517.13	0	0	0
ENSG00000084636.18	0	0	0
ENSG00000121753.12	0	0	0
ENSG00000134668.12	0	0	0
ENSG00000184007.21	0	0	0
ENSG00000121774.18	0	0	0
ENSG00000121775.18	0	0	0
ENSG00000025800.14	0	0	0
ENSG00000084652.16	0	0	0
ENSG00000160050.14	0	0	0
ENSG00000160051.11	0	0	0
ENSG00000222046.2	0	0	0
ENSG00000160055.19	0	0	0
ENSG00000084623.11	0	0	0
ENSG00000183615.6	0	0	0
ENSG00000182866.17	0	0	0
ENSG00000116478.12	0	0	0
ENSG00000175130.7	0	0	0
ENSG00000162526.7	0	0	0
ENSG00000225828.1	0	0	0
ENSG00000160058.18	0	0	0
ENSG00000254553.1	0	0	0
ENSG00000273274.2	0	0	0
ENSG00000160062.15	0	0	0
ENSG00000176261.15	0	0	0
ENSG00000162521.19	0	0	0
ENSG00000162520.15	0	0	0
ENSG00000162522.11	0	0	0
ENSG00000134684.10	0	0	0
ENSG00000116497.18	0	0	0
ENSG00000160097.18	0	0	0
ENSG00000121905.10	0	0	0
ENSG00000121900.19	0	0	0
ENSG00000116514.16	0	0	0
ENSG00000004455.17	0	0	0
ENSG00000142920.17	0	0	0
ENSG00000116525.14	0	0	0
ENSG00000160094.15	0	0	0
ENSG00000184389.9	0	0	0
ENSG00000134686.18	0	0	0
ENSG00000121903.14	0	0	0
ENSG00000121904.17	0	0	0
ENSG00000176256.10	0	0	0
ENSG00000142698.15	0	0	0
ENSG00000163866.9	0	0	0
ENSG00000189280.3	0	0	0
ENSG00000189433.7	0	0	0
ENSG00000188910.8	0	0	0
ENSG00000187513.9	0	0	0
ENSG00000116544.12	0	0	0
ENSG00000284773.1	0	0	0
ENSG00000271741.1	0	0	0
ENSG00000243749.1	0	0	0
ENSG00000163867.17	0	0	0
ENSG00000197056.11	0	0	0
ENSG00000116560.11	0	0	0
ENSG00000146463.12	0	0	0
ENSG00000142687.18	0	0	0
ENSG00000020129.16	0	0	0
ENSG00000116819.8	0	0	0
ENSG00000126067.12	0	0	0
ENSG00000142686.8	0	0	0
ENSG00000092853.14	0	0	0
ENSG00000134698.11	0	0	0
ENSG00000092847.12	0	0	0
ENSG00000126070.20	0	0	0
ENSG00000092850.12	0	0	0
ENSG00000116863.11	0	0	0
ENSG00000171812.13	0	0	0
ENSG00000054116.12	0	0	0
ENSG00000116871.15	0	0	0
ENSG00000054118.15	0	0	0
ENSG00000214193.11	0	0	0
ENSG00000142694.6	0	0	0
ENSG00000196182.10	0	0	0
ENSG00000181817.6	0	0	0
ENSG00000116885.18	0	0	0
ENSG00000116898.12	0	0	0
ENSG00000119535.17	0	0	0
ENSG00000163873.10	0	0	0
ENSG00000163874.11	0	0	0
ENSG00000163875.15	0	0	0
ENSG00000163877.11	0	0	0
ENSG00000163879.11	0	0	0
ENSG00000134697.13	0	0	0
ENSG00000169218.14	0	0	0
ENSG00000116922.14	0	0	0
ENSG00000134690.11	0	0	0
ENSG00000183317.17	0	0	0
ENSG00000185090.14	0	0	0
ENSG00000196449.4	0	0	0
ENSG00000197982.14	0	0	0
ENSG00000188786.10	0	0	0
ENSG00000204084.13	0	0	0
ENSG00000183431.12	0	0	0
ENSG00000183386.10	0	0	0
ENSG00000183520.12	0	0	0
ENSG00000185668.8	0	0	0
ENSG00000116954.8	0	0	0
ENSG00000214114.9	0	0	0
ENSG00000274944.4	0	0	0
ENSG00000131233.10	0	0	0
ENSG00000158315.11	0	0	0
ENSG00000174574.16	0	0	0
ENSG00000168653.11	0	0	0
ENSG00000127603.27	0	0	0
ENSG00000183682.8	0	0	0
ENSG00000090621.14	0	0	0
ENSG00000163909.8	0	0	0
ENSG00000116981.3	0	0	0
ENSG00000116983.13	0	0	0
ENSG00000084072.16	0	0	0
ENSG00000116985.12	0	0	0
ENSG00000198754.5	0	0	0
ENSG00000043514.17	0	0	0
ENSG00000116990.11	0	0	0
ENSG00000168389.17	0	0	0
ENSG00000131236.17	0	0	0
ENSG00000131238.17	0	0	0
ENSG00000117000.9	0	0	0
ENSG00000188800.6	0	0	0
ENSG00000084073.9	0	0	0
ENSG00000049089.15	0	0	0
ENSG00000084070.12	0	0	0
ENSG00000187801.15	0	0	0
ENSG00000187815.10	0	0	0
ENSG00000164002.11	0	0	0
ENSG00000117010.17	0	0	0
ENSG00000117016.10	0	0	0
ENSG00000066136.20	0	0	0
ENSG00000117013.17	0	0	0
ENSG00000179862.7	0	0	0
ENSG00000171793.16	0	0	0
ENSG00000171790.15	0	0	0
ENSG00000010803.16	0	0	0
ENSG00000204060.7	0	0	0
ENSG00000127129.10	0	0	0
ENSG00000127124.16	0	0	0
ENSG00000284895.1	0	0	0
ENSG00000044012.4	0	0	0
ENSG00000197273.4	0	0	0
ENSG00000198815.9	0	0	0
ENSG00000177181.15	0	0	0
ENSG00000066185.13	0	0	0
ENSG00000127125.9	0	0	0
ENSG00000186409.17	0	0	0
ENSG00000171960.11	0	0	0
ENSG00000065978.19	0	0	0
ENSG00000164007.11	0	0	0
ENSG00000117385.15	0	0	0
ENSG00000164008.16	0	0	0
ENSG00000283580.3	0	0	0
ENSG00000274386.5	0	0	0
ENSG00000177868.12	0	0	0
ENSG00000164010.15	0	0	0
ENSG00000164011.18	0	0	0
ENSG00000117394.23	0	0	0
ENSG00000186973.11	0	0	0
ENSG00000117395.12	0	0	0
ENSG00000243710.7	0	0	0
ENSG00000179178.11	0	0	0
ENSG00000253313.6	0	0	0
ENSG00000066056.14	0	0	0
ENSG00000117400.17	0	0	0
ENSG00000117399.14	0	0	0
ENSG00000066322.15	0	0	0
ENSG00000159479.17	0	0	0
ENSG00000198198.17	0	0	0
ENSG00000178922.16	0	0	0
ENSG00000142949.17	0	0	0
ENSG00000066135.13	0	0	0
ENSG00000284989.1	0	0	0
ENSG00000126091.20	0	0	0
ENSG00000117407.17	0	0	0
ENSG00000117408.11	0	0	0
ENSG00000132768.14	0	0	0
ENSG00000117410.14	0	0	0
ENSG00000117411.16	0	0	0
ENSG00000159214.13	0	0	0
ENSG00000196517.11	0	0	0
ENSG00000171872.5	0	0	0
ENSG00000283039.1	0	0	0
ENSG00000178028.14	0	0	0
ENSG00000117419.16	0	0	0
ENSG00000187147.18	0	0	0
ENSG00000126106.14	0	0	0
ENSG00000198520.12	0	0	0
ENSG00000142945.13	0	0	0
ENSG00000142937.12	0	0	0
ENSG00000142959.5	0	0	0
ENSG00000173846.13	0	0	0
ENSG00000188396.3	0	0	0
ENSG00000222009.8	0	0	0
ENSG00000117425.14	0	0	0
ENSG00000070785.17	0	0	0
ENSG00000126107.15	0	0	0
ENSG00000126088.14	0	0	0
ENSG00000162415.7	0	0	0
ENSG00000186603.6	0	0	0
ENSG00000132781.18	0	0	0
ENSG00000288208.1	0	0	0
ENSG00000132773.12	0	0	0
ENSG00000070759.17	0	0	0
ENSG00000280670.3	0	0	0
ENSG00000132763.15	0	0	0
ENSG00000117450.14	0	0	0
ENSG00000117448.13	0	0	0
ENSG00000132780.17	2829	1423	1406
ENSG00000159588.15	0	0	0
ENSG00000159592.11	0	0	0
ENSG00000159596.7	0	0	0
ENSG00000197429.11	0	0	0
ENSG00000086015.21	0	0	0
ENSG00000117461.15	0	0	0
ENSG00000278139.1	0	0	0
ENSG00000117472.10	0	0	0
ENSG00000250719.1	0	0	0
ENSG00000085998.14	0	0	0
ENSG00000171357.6	0	0	0
ENSG00000085999.13	0	0	0
ENSG00000132128.16	0	0	0
ENSG00000173660.12	0	0	0
ENSG00000117481.10	0	0	0
ENSG00000117480.16	0	0	0
ENSG00000197587.10	0	0	0
ENSG00000282881.2	0	0	0
ENSG00000162456.9	0	0	0
ENSG00000079277.21	0	0	0
ENSG00000142961.14	0	0	0
ENSG00000123472.12	0	0	0
ENSG00000186118.9	0	0	0
ENSG00000159658.12	0	0	0
ENSG00000142973.14	0	0	0
ENSG00000187048.13	0	0	0
ENSG00000186377.8	0	0	0
ENSG00000186160.5	0	0	0
ENSG00000162365.12	0	0	0
ENSG00000162366.8	0	0	0
ENSG00000162367.11	0	0	0
ENSG00000123473.15	0	0	0
ENSG00000162368.13	0	0	0
ENSG00000186790.6	0	0	0
ENSG00000186564.5	0	0	0
ENSG00000269113.4	0	0	0
ENSG00000117834.12	0	0	0
ENSG00000132122.12	0	0	0
ENSG00000186094.17	0	0	0
ENSG00000162373.13	0	0	0
ENSG00000162374.17	0	0	0
ENSG00000142700.12	0	0	0
ENSG00000185104.20	0	0	0
ENSG00000123080.12	0	0	0
ENSG00000204006.10	0	0	0
ENSG00000123091.5	0	0	0
ENSG00000085831.15	0	0	0
ENSG00000085832.17	0	0	0
ENSG00000117859.19	0	0	0
ENSG00000078618.21	0	0	0
ENSG00000169213.7	0	0	0
ENSG00000117862.12	0	0	0
ENSG00000285839.1	0	0	0
ENSG00000198841.4	0	0	0
ENSG00000134717.18	0	0	0
ENSG00000157077.14	0	0	0
ENSG00000154222.14	0	0	0
ENSG00000085840.13	0	0	0
ENSG00000134748.13	0	0	0
ENSG00000134744.14	0	0	0
ENSG00000116157.6	0	0	0
ENSG00000182183.15	0	0	0
ENSG00000162377.6	0	0	0
ENSG00000162378.13	0	0	0
ENSG00000203995.10	0	0	0
ENSG00000121310.17	0	0	0
ENSG00000116171.18	0	0	0
ENSG00000174348.13	0	0	0
ENSG00000162383.12	0	0	0
ENSG00000157184.7	0	0	0
ENSG00000162384.14	0	0	0
ENSG00000162385.11	0	0	0
ENSG00000157193.18	0	0	0
ENSG00000143006.7	0	0	0
ENSG00000174332.5	0	0	0
ENSG00000058804.12	0	0	0
ENSG00000058799.15	0	0	0
ENSG00000211452.10	0	0	0
ENSG00000081870.11	0	0	0
ENSG00000116212.15	0	0	0
ENSG00000203985.11	0	0	0
ENSG00000116209.12	0	0	0
ENSG00000116205.14	0	0	0
ENSG00000256407.2	0	0	0
ENSG00000157211.11	0	0	0
ENSG00000215883.10	0	0	0
ENSG00000116221.15	0	0	0
ENSG00000157216.15	0	0	0
ENSG00000162390.17	0	0	0
ENSG00000162391.12	0	0	0
ENSG00000184313.20	0	0	0
ENSG00000271723.5	0	0	0
ENSG00000243725.7	0	0	0
ENSG00000162396.6	0	0	0
ENSG00000006555.11	0	0	0
ENSG00000162398.11	0	0	0
ENSG00000116133.13	0	0	0
ENSG00000143001.5	0	0	0
ENSG00000162399.9	0	0	0
ENSG00000169174.10	0	0	0
ENSG00000162402.14	0	0	0
ENSG00000284686.1	0	0	0
ENSG00000162407.9	0	0	0
ENSG00000162409.11	0	0	0
ENSG00000187889.13	0	0	0
ENSG00000157131.10	0	0	0
ENSG00000021852.13	0	0	0
ENSG00000173406.15	0	0	0
ENSG00000162600.12	0	0	0
ENSG00000184292.7	0	0	0
ENSG00000162601.11	0	0	0
ENSG00000177606.7	0	0	0
ENSG00000172456.17	0	0	0
ENSG00000134709.11	0	0	0
ENSG00000134716.11	0	0	0
ENSG00000162598.13	0	0	0
ENSG00000162599.17	0	0	0
ENSG00000162604.12	0	0	0
ENSG00000132849.20	0	0	0
ENSG00000240563.2	0	0	0
ENSG00000132854.19	0	0	0
ENSG00000162607.13	0	0	0
ENSG00000116641.18	0	0	0
ENSG00000132855.5	0	0	0
ENSG00000125703.15	0	0	0
ENSG00000187140.6	0	0	0
ENSG00000088035.18	0	0	0
ENSG00000142856.16	0	0	0
ENSG00000203965.13	0	0	0
ENSG00000079739.17	0	0	0
ENSG00000185483.12	0	0	0
ENSG00000177414.13	0	0	0
ENSG00000158966.16	0	0	0
ENSG00000162437.14	0	0	0
ENSG00000162434.13	0	0	0
ENSG00000162433.15	0	0	0
ENSG00000116675.16	0	0	0
ENSG00000213625.9	0	0	0
ENSG00000116678.19	0	0	0
ENSG00000184588.18	0	0	0
ENSG00000118473.22	0	0	0
ENSG00000152760.10	0	0	0
ENSG00000172410.4	0	0	0
ENSG00000152763.17	0	0	0
ENSG00000198160.14	0	0	0
ENSG00000116704.8	0	0	0
ENSG00000203963.11	0	0	0
ENSG00000162594.16	0	0	0
ENSG00000081985.11	0	0	0
ENSG00000142864.14	0	0	0
ENSG00000116717.13	0	0	0
ENSG00000172380.6	0	0	0
ENSG00000162595.7	0	0	0
ENSG00000116729.14	0	0	0
ENSG00000116745.7	0	0	0
ENSG00000024526.17	0	0	0
ENSG00000033122.20	0	0	0
ENSG00000066557.6	0	0	0
ENSG00000116754.13	0	0	0
ENSG00000118454.13	0	0	0
ENSG00000197568.14	0	0	0
ENSG00000116761.12	0	0	0
ENSG00000050628.20	0	0	0
ENSG00000132485.14	0	0	0
ENSG00000172260.15	0	0	0
ENSG00000162620.16	0	0	0
ENSG00000254685.6	0	0	0
ENSG00000259030.7	0	0	0
ENSG00000116783.15	0	0	0
ENSG00000162621.6	0	0	0
ENSG00000178965.14	0	0	0
ENSG00000116791.14	0	0	0
ENSG00000162623.16	0	0	0
ENSG00000162624.14	0	0	0
ENSG00000137968.16	0	0	0
ENSG00000117054.13	0	0	0
ENSG00000137955.16	0	0	0
ENSG00000057468.7	0	0	0
ENSG00000154007.7	0	0	0
ENSG00000184005.11	0	0	0
ENSG00000117069.15	0	0	0
ENSG00000142892.15	0	0	0
ENSG00000154027.19	0	0	0
ENSG00000036549.13	0	0	0
ENSG00000077254.14	0	0	0
ENSG00000180488.15	0	0	0
ENSG00000162614.18	0	0	0
ENSG00000162613.16	0	0	0
ENSG00000162616.9	0	0	0
ENSG00000137960.6	0	0	0
