chr1	120831350	120831987	1	1	1	1	77	50
chr1	120832161	120832874	1	1	1	55	112	50
chr1	120832161	120834494	1	1	1	0	23	11
chr1	120832984	120833602	1	1	1	137	27	50
chr1	120832984	120840349	1	1	1	0	28	50
chr1	120833683	120837248	1	1	1	2	30	48
chr1	120833776	120834494	1	1	1	0	86	50
chr1	120833776	120836516	1	1	1	0	86	50
chr1	120834547	120834629	1	1	1	0	44	21
chr1	120834547	120837168	1	1	1	0	105	50
chr1	120834547	120840349	1	1	1	0	2	10
chr1	120834803	120836516	1	1	1	0	23	11
chr1	120836569	120837168	1	1	1	0	107	50
chr1	120837342	120838050	1	1	1	1	56	49
chr1	120838103	120838744	1	1	1	0	77	50
chr1	120838918	120839631	1	1	1	0	112	50
chr1	120839741	120840349	1	1	1	0	28	50
chr1	144423976	144424689	2	2	1	0	21	50
chr1	144424863	144425516	2	2	1	0	58	50
chr1	144425569	144426277	2	2	1	0	34	49
chr1	144426451	144427046	2	2	1	0	13	50
chr1	144427099	144427817	2	2	1	0	3	9
chr1	144433825	144435110	2	2	1	0	13	34
chr1	144435317	144435780	2	2	1	0	43	50
chr1	144435854	144436894	2	2	1	0	12	29
chr1	144437110	144437944	2	2	1	0	5	50
chr1	145317151	145320968	2	2	1	0	2	49
chr1	145355228	145378042	2	2	1	0	2	49
chr1	145388491	145393883	2	2	1	0	4	13
chr1	145393247	145393883	2	2	1	0	4	13
chr1	145401132	145402166	2	2	1	0	6	35
chr1	145402382	145403215	2	2	1	0	20	50
chr1	146068176	146068771	2	2	1	0	1	20
chr1	146068824	146069542	2	2	1	0	1	29
chr1	146121671	146127027	2	2	1	0	3	13
chr1	146132238	146133522	2	2	1	0	9	34
chr1	146134266	146135306	2	2	1	0	20	49
chr1	146135522	146136352	2	2	1	0	1	18
chr1	146138446	146139808	2	2	1	0	43	50
chr1	146140557	146141603	2	2	1	0	13	39
chr1	146142753	146144594	2	2	1	0	6	49
chr1	146144805	146144906	2	2	1	0	5	48
chr1	146147396	146147664	2	2	1	0	3	19
chr1	146147748	146156479	2	2	1	0	4	46
chr1	146156816	146164750	2	2	1	0	4	37
chr1	146165011	146189299	2	2	1	0	5	17
chr1	146960007	146960108	1	1	1	0	2	48
chr1	146960319	146962160	1	1	1	0	5	49
chr1	146969597	146970646	1	1	1	0	1	27
chr1	146971395	146972750	1	1	1	0	2	49
chr1	146984986	146985704	1	1	1	0	1	49
chr1	146985757	146986351	1	1	1	0	1	18
chr1	146986525	146987233	1	1	1	0	11	49
chr1	146987286	146987953	1	1	1	0	33	50
chr1	146988127	146988840	1	1	1	0	2	50
chr1	146989747	146990465	1	1	1	0	1	49
chr1	146990518	146991112	1	1	1	0	1	18
chr1	146991286	146991994	1	1	1	0	11	49
chr1	146992047	146992711	1	1	1	0	33	50
chr1	146992885	146993598	1	1	1	0	2	50
chr1	148122267	148122728	2	2	1	0	6	13
chr1	148122802	148123852	2	2	1	0	44	50
chr1	148124068	148124898	2	2	1	0	9	42
chr1	148125002	148126828	2	2	1	0	13	49
chr1	148127039	148127140	2	2	1	0	3	48
chr1	148563170	148563765	2	2	1	0	1	49
chr1	148564712	148565319	2	2	1	0	1	32
chr1	148564712	148568481	2	2	1	0	7	49
chr1	148567886	148568481	2	2	1	0	1	49
chr1	148568534	148569254	2	2	1	0	5	18
chr1	148569428	148570041	2	2	1	0	1	32
chr1	148569428	148573229	2	2	1	0	1	32
chr1	148577356	148577982	2	2	1	0	3	13
chr1	148583193	148584470	2	2	1	0	13	34
chr1	148584677	148585140	2	2	1	0	50	48
chr1	148585214	148586254	2	2	1	0	83	49
chr1	148586470	148587300	2	2	1	0	17	18
chr1	148586470	148593597	2	2	1	0	17	18
chr1	148589394	148590756	2	2	1	0	42	50
chr1	148591505	148592551	2	2	1	0	4	37
chr1	148595753	148595854	2	2	1	0	5	48
chr1	148598344	148598612	2	2	1	0	3	19
chr1	148598696	148607409	2	2	1	0	4	46
chr1	148607746	148615690	2	2	1	0	3	37
chr1	148615951	148640015	2	2	1	0	5	17
chr1	149057508	149058163	2	2	1	0	2	47
chr1	149059098	149062861	2	2	1	0	8	49
chr1	149060696	149061331	2	2	1	0	2	47
chr1	149062266	149062861	2	2	1	0	10	49
chr1	149062914	149063632	2	2	1	0	18	49
chr1	149063806	149064430	2	2	1	0	5	13
chr1	149064483	149065525	2	2	1	0	1	28
chr1	149069646	149072717	2	2	1	0	1	6
chr1	149071140	149071603	2	2	1	0	1	38
chr1	149071677	149072717	2	2	1	0	17	31
chr1	149072933	149073767	2	2	1	0	17	18
chr1	149075865	149077207	2	2	1	0	41	50
chr1	149077420	149077882	2	2	1	0	6	13
chr1	149077956	149079006	2	2	1	0	59	50
chr1	149079222	149080052	2	2	1	0	12	20
chr1	149080156	149081964	2	2	1	0	8	49
chr1	149431016	149455317	1	1	1	0	5	17
chr1	149455578	149463490	1	1	1	0	4	37
chr1	149475796	149475897	1	1	1	0	5	48
chr1	149476108	149477944	1	1	1	0	7	49
chr1	149479095	149480141	1	1	1	0	72	49
chr1	149480215	149480678	1	1	1	0	51	48
chr1	149480885	149482174	1	1	1	0	13	34
chr1	149487384	149488012	1	1	1	0	4	13
chr1	149487384	149492767	1	1	1	0	3	13
chr1	149522263	149526069	1	1	1	0	2	49
chr1	149531743	149535553	1	1	1	0	2	49
chr2	171922508	171925536	1	1	1	34	0	48
chr2	171925642	171946707	1	1	1	85	0	50
chr2	171925642	171952880	1	1	1	5	0	40
chr2	171946784	171952880	1	1	1	91	0	50
chr2	171953002	171965337	1	1	1	91	0	50
chr2	171965518	171965786	1	1	1	104	0	50
chr2	171965909	171966408	1	1	1	94	0	50
chr2	171966514	171966842	1	1	1	101	0	50
chr2	171966950	171976156	1	1	1	93	0	50
chr2	171976309	171979246	1	1	1	106	0	50
chr2	171979364	171983184	1	1	1	115	0	50
chr3	197944052	197945619	2	2	1	2	0	31
chr3	197945687	197959528	2	2	1	2	0	48
chr3	197950222	197950935	1	1	1	112	6	32
chr3	197950300	197950935	1	1	1	1565	1	49
chr3	197950760	197950935	1	1	1	0	6	3
chr3	197950979	197951158	1	1	1	2330	6	49
chr3	197951312	197952539	1	1	1	0	1	3
chr3	197951312	197953487	1	1	1	1	0	16
chr3	197951312	197954002	1	1	1	2860	1	50
chr3	197951329	197954002	1	1	1	297	2	50
chr3	197953661	197954002	1	1	1	6	0	46
chr3	197954148	197955749	1	1	1	1843	0	50
chr5	31401563	31405676	2	2	1	62	0	48
chr5	31405724	31406852	2	2	1	72	0	47
chr5	31406946	31409055	2	2	1	81	0	50
chr5	31409160	31409249	2	2	1	94	0	50
chr5	31409333	31410745	2	2	1	99	0	50
chr5	31410888	31421271	2	2	1	94	0	50
chr5	31421378	31422786	2	2	1	98	0	50
chr5	31422945	31424426	2	2	1	92	0	46
chr5	31424472	31429474	2	2	1	93	0	50
chr5	31429546	31431575	2	2	1	90	0	50
chr5	31431679	31435764	2	2	1	93	0	50
chr5	31435865	31437238	2	2	1	79	0	50
chr5	31437299	31448546	2	2	1	87	0	50
chr5	31448608	31449280	2	2	1	91	0	50
chr5	31449420	31451532	2	2	1	82	0	49
chr5	31451641	31464235	2	2	1	95	0	50
chr5	31464344	31466181	2	2	1	89	0	50
chr5	31466282	31467938	2	2	1	80	2	50
chr5	31468064	31472062	2	2	1	80	0	50
chr5	31472233	31483553	2	2	1	94	0	50
chr5	31483629	31484880	2	2	1	95	0	50
chr5	31484963	31486490	2	2	1	91	0	49
chr5	31486563	31488981	2	2	1	4	0	34
chr5	31486563	31493206	2	2	1	80	0	50
chr5	31493294	31495285	2	2	1	98	0	50
chr5	31495373	31504554	2	2	1	88	0	50
chr5	31504636	31508620	2	2	1	87	0	50
chr5	31508776	31511034	2	2	1	88	3	50
chr5	31511177	31514987	2	2	1	92	0	50
chr5	31515220	31515453	2	2	1	23	0	50
chr5	31515220	31521122	2	2	1	65	4	50
chr5	31515220	31526078	2	2	1	1	0	47
chr5	31515565	31521122	2	2	1	7	0	43
chr5	31515565	31526078	2	2	1	7	0	47
chr5	31521216	31526078	2	2	1	70	1	49
chr5	31526913	31529039	2	2	1	68	0	50
chr5	31527581	31529039	2	2	1	1	0	3
chr5	31529106	31530797	2	2	1	71	0	50
chr5	31530925	31531449	2	2	1	63	1	49
chr5	31530925	31531989	2	2	1	7	0	48
chr5	31530925	31532113	2	2	1	0	1	3
chr5	31531526	31531989	2	2	1	41	0	50
chr12	6695058	6695429	2	2	1	3	0	49
chr12	6695652	6696442	2	2	1	23	0	50
chr12	6696525	6697286	2	2	1	23	0	47
chr12	6697793	6698044	2	2	1	17	0	48
chr12	6698105	6700134	2	2	1	5	0	38
chr12	6698105	6700613	2	2	1	20	0	50
chr12	26905537	26906301	2	2	1	58	0	50
chr12	26906438	26911177	2	2	1	62	0	50
chr12	26911318	26913456	2	2	1	50	0	50
chr12	26913688	26913973	2	2	1	65	0	50
chr12	26914129	26914407	2	2	1	43	0	49
chr12	26914129	26916001	2	2	1	6	0	38
chr12	26914579	26916001	2	2	1	43	0	50
chr12	26916181	26917351	2	2	1	54	0	50
chr12	26917442	26917643	2	2	1	48	0	50
chr12	26917734	26922615	2	2	1	34	0	50
chr12	26922701	26924354	2	2	1	47	0	50
chr12	26924484	26925760	2	2	1	48	0	50
chr12	26925852	26928204	2	2	1	45	0	50
chr12	26928286	26928702	2	2	1	55	0	50
chr12	26928906	26934555	2	2	1	50	0	49
chr12	26934631	26936578	2	2	1	54	0	50
chr12	26936815	26937795	2	2	1	48	0	50
chr12	26936815	26938267	2	2	1	3	0	36
chr17	44187110	44187675	1	1	1	7	0	49
chr17	44187110	44189021	1	1	1	3	0	48
chr17	44187401	44189021	1	1	1	1	0	36
chr17	44187432	44189021	1	1	1	5	0	47
chr17	44187744	44187906	1	1	1	8	0	46
chr17	44187744	44188934	1	1	1	12	0	50
chr17	44187744	44189021	1	1	1	1	0	45
chr17	44188010	44188934	1	1	1	6	0	39
chr17	44189092	44189206	1	1	1	9	0	47
chr17	44189300	44189410	1	1	1	4	0	30
chr17	44189300	44189423	1	1	1	4	0	50
chr17	44189300	44190500	1	1	1	5	0	25
chr17	44189589	44190500	1	1	1	22	0	50
chr17	44190887	44191105	1	3	1	1	0	3
chr18	62045980	62072672	2	2	1	19	0	48
chr18	62052958	62072672	2	2	1	61	0	50
chr18	62072726	62074778	2	2	1	70	0	45
chr18	62074822	62082672	2	2	1	60	0	45
chr18	62082707	62084530	2	2	1	1	0	4
chr18	62082747	62084530	2	2	1	72	0	50
chr18	62084607	62085208	2	2	1	67	0	49
chr18	62085265	62088755	2	2	1	74	0	49
chr18	62088843	62090475	2	2	1	69	0	50
chr18	62090579	62095847	2	2	1	70	0	49
chr18	62095951	62101074	2	2	1	75	0	50
chr18	62101184	62102793	2	2	1	68	0	49
chr18	62102903	62105542	2	2	1	58	0	50
chr18	62105635	62106788	2	2	1	61	0	48
chr18	62106882	62106985	2	2	1	78	0	50
chr18	62107086	62109833	2	2	1	69	0	50
chr18	62109974	62113133	2	2	1	61	0	49
chr18	62109974	62114560	2	2	1	9	0	49
chr18	62113317	62114560	2	2	1	59	0	50
chr18	62114640	62138242	2	2	1	73	0	50
chr18	62137113	62138242	2	2	1	4	0	46
chr18	62138299	62138982	2	2	1	73	0	50
chr18	62139076	62140419	2	2	1	72	0	50
chr18	62139076	62143305	2	2	1	3	0	34
chr18	62140480	62143305	2	2	1	83	0	43
chr18	62143347	62145908	2	2	1	83	0	48
chr18	62146026	62146970	2	2	1	80	0	49
chr18	62147102	62148213	2	2	1	79	0	50
chr18	62148339	62154544	2	2	1	78	0	50
chr18	62154652	62157128	2	2	1	67	0	50
chr18	62154652	62161132	2	2	1	2	0	46
chr18	62157228	62157686	2	2	1	64	1	50
chr18	62157809	62161132	2	2	1	60	1	50
chr18	62161386	62162252	2	2	1	10	0	49
chr18	62161386	62163530	2	2	1	4	0	42
chr18	62161386	62186843	2	2	1	49	1	50
chr18	62161386	62187022	2	2	1	0	1	3
chr18	62162330	62163530	2	2	1	7	0	45
chr18	62162330	62186843	2	2	1	4	0	48
chr18	62162513	62163530	2	2	1	2	0	16
chr18	62163657	62186843	2	2	1	19	0	50
chr20	47502020	47583182	1	1	1	27	0	50
chr20	47583262	47622228	1	1	1	32	0	49
chr20	47622331	47623910	1	1	1	37	0	50
chr20	47624084	47625380	1	1	1	27	0	50
chr20	47625482	47627001	1	3	1	31	0	46
chr20	47627177	47627560	1	1	1	39	0	50
chr20	47627750	47627921	1	1	1	47	0	49
chr20	47628024	47633495	1	1	1	45	0	50
chr20	47633637	47634017	1	1	1	6	0	46
chr20	47633637	47634047	1	1	1	22	0	46
chr20	47634196	47635321	1	1	1	48	0	49
chr20	47635714	47635890	1	1	1	39	0	48
chr20	47636763	47637647	1	1	1	33	0	47
chr20	47637784	47639007	1	1	1	30	0	50
chr20	47639203	47639576	1	1	1	30	0	50
chr20	47639203	47639621	1	1	1	8	0	36
chr20	47639823	47639924	1	1	1	27	0	49
chr20	47640052	47642212	1	1	1	23	0	49
chr20	47642385	47647072	1	1	1	29	0	50
chr20	47647367	47649004	1	1	1	29	0	50
chr20	47649098	47650981	1	1	1	8	0	47
chr20	47649110	47650981	1	1	1	28	0	45
chr20	47651277	47652405	1	1	1	21	0	50
chr20	47652581	47652930	1	1	1	29	0	44
chr20	47653073	47653405	1	1	1	25	0	49
chr20	47656444	47657251	2	2	1	1	0	3
